transaction_id,company_id,date,amount
txn-2513,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-02,1869
txn-2514,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-19,2364
txn-2515,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-27,3739
txn-2516,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-26,3704
txn-2517,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-15,1376
txn-2518,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-29,4752
txn-2519,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2023-12-25,1407
txn-2520,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-09,1885
txn-2521,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-20,1907
txn-2522,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-18,2451
txn-2523,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-20,1711
txn-2524,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-05,2133
txn-2525,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-06,2407
txn-2526,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-10,674
txn-2527,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-15,222
txn-2528,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-06,4071
txn-2529,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-13,3671
txn-2530,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-04,1177
txn-2531,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-09,2125
txn-2532,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-15,3791
txn-2533,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-16,2750
txn-2534,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-14,858
txn-2535,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-31,1150
txn-2536,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-21,974
txn-2537,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-10,1357
txn-2538,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-11,2368
txn-2539,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-26,4435
txn-2540,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-19,2665
txn-2541,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-31,1756
txn-2542,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-10,1541
txn-2543,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-03,2725
txn-2544,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-12,4142
txn-2545,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-07,514
txn-2546,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-01,2581
txn-2547,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2023-12-29,4376
txn-2548,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-11,3981
txn-2549,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-21,224
txn-2550,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-19,4843
txn-2551,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2023-12-30,3585
txn-2552,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-26,631
txn-2553,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2023-12-30,1831
txn-2554,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-08,3108
txn-2555,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-01,3214
txn-2556,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-18,4687
txn-2557,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-27,535
txn-2558,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-10,829
txn-2559,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-21,386
txn-2560,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-29,2668
txn-2561,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-09,4272
txn-2562,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-06,716
txn-2563,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-05,3939
txn-2564,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-19,4145
txn-2565,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-19,2174
txn-2566,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-18,4910
txn-2567,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-28,3603
txn-2568,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-17,1350
txn-2569,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-27,630
txn-2570,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-18,3205
txn-2571,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-29,4354
txn-2572,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-24,1464
txn-2573,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2023-12-30,4512
txn-2574,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-26,4144
txn-2575,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-09,363
txn-2576,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-09,4453
txn-2577,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-01,2601
txn-2578,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2023-12-24,1314
txn-2579,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-13,4465
txn-2580,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-26,4564
txn-2581,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-07,2647
txn-2582,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-02,2354
txn-2583,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-25,2747
txn-2584,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-27,4278
txn-2585,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-05,4607
txn-2586,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2023-12-26,4535
txn-2587,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-14,3378
txn-2588,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-19,4134
txn-2589,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-06,3255
txn-2590,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-15,498
txn-2591,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2023-12-22,448
txn-2592,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-15,4217
txn-2593,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-22,4800
txn-2594,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-03,186
txn-2595,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-23,1264
txn-2596,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-03-17,4456
txn-2597,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-28,3919
txn-2598,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-20,4060
txn-2599,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-02-17,4256
txn-2600,6bdebc73-90f8-5d75-8532-3a5ef21c9625,2024-01-25,832
txn-2601,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-20,670
txn-2602,64781015-f81d-58b4-81b0-00a21fba1998,2023-12-23,1440
txn-2603,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-20,2681
txn-2604,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-07,1773
txn-2605,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-05,3856
txn-2606,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-02,1920
txn-2607,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-30,4709
txn-2608,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-01,4418
txn-2609,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-25,2480
txn-2610,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-21,481
txn-2611,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-15,1728
txn-2612,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-01,4654
txn-2613,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-09,2771
txn-2614,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-18,1269
txn-2615,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-18,4382
txn-2616,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-20,131
txn-2617,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-09,993
txn-2618,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-18,2336
txn-2619,64781015-f81d-58b4-81b0-00a21fba1998,2023-12-27,840
txn-2620,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-07,4914
txn-2621,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-27,2431
txn-2622,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-15,2499
txn-2623,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-26,1561
txn-2624,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-05,4320
txn-2625,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-26,2342
txn-2626,64781015-f81d-58b4-81b0-00a21fba1998,2023-12-28,3052
txn-2627,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-26,2524
txn-2628,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-13,3501
txn-2629,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-17,3792
txn-2630,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-02,4358
txn-2631,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-14,2854
txn-2632,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-02,4713
txn-2633,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-23,1962
txn-2634,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-12,936
txn-2635,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-02,4579
txn-2636,64781015-f81d-58b4-81b0-00a21fba1998,2023-12-27,427
txn-2637,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-21,1600
txn-2638,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-06,1874
txn-2639,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-14,187
txn-2640,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-09,1075
txn-2641,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-11,3795
txn-2642,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-11,502
txn-2643,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-27,2012
txn-2644,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-03,307
txn-2645,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-03,1931
txn-2646,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-07,1677
txn-2647,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-11,1481
txn-2648,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-16,3807
txn-2649,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-15,4566
txn-2650,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-19,614
txn-2651,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-16,2935
txn-2652,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-13,4244
txn-2653,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-30,4506
txn-2654,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-19,1713
txn-2655,64781015-f81d-58b4-81b0-00a21fba1998,2023-12-30,3337
txn-2656,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-08,4477
txn-2657,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-12,3427
txn-2658,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-13,3811
txn-2659,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-15,1977
txn-2660,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-14,2099
txn-2661,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-15,4108
txn-2662,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-12,3833
txn-2663,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-04,484
txn-2664,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-26,2693
txn-2665,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-19,1641
txn-2666,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-03,3197
txn-2667,64781015-f81d-58b4-81b0-00a21fba1998,2023-12-31,2227
txn-2668,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-22,1661
txn-2669,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-19,3186
txn-2670,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-10,4146
txn-2671,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-31,4546
txn-2672,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-24,879
txn-2673,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-11,1754
txn-2674,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-17,2256
txn-2675,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-12,680
txn-2676,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-23,4676
txn-2677,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-10,1640
txn-2678,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-19,3262
txn-2679,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-23,1882
txn-2680,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-21,3445
txn-2681,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-20,4462
txn-2682,64781015-f81d-58b4-81b0-00a21fba1998,2023-12-27,2879
txn-2683,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-16,1921
txn-2684,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-29,592
txn-2685,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-28,4353
txn-2686,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-09,1633
txn-2687,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-05,4576
txn-2688,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-02,3755
txn-2689,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-19,402
txn-2690,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-15,1403
txn-2691,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-08,1886
txn-2692,64781015-f81d-58b4-81b0-00a21fba1998,2023-12-31,469
txn-2693,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-16,3271
txn-2694,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-09,3374
txn-2695,64781015-f81d-58b4-81b0-00a21fba1998,2024-01-08,2408
txn-2696,64781015-f81d-58b4-81b0-00a21fba1998,2024-03-07,2098
txn-2697,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-15,1442
txn-2698,64781015-f81d-58b4-81b0-00a21fba1998,2023-12-29,533
txn-2699,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-12,3490
txn-2700,64781015-f81d-58b4-81b0-00a21fba1998,2024-02-25,461
txn-2701,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-28,3178
txn-2702,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-01,2458
txn-2703,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-10,3857
txn-2704,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2023-12-29,2363
txn-2705,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-30,2830
txn-2706,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-07,4233
txn-2707,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-18,1592
txn-2708,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-10,2648
txn-2709,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-26,4606
txn-2710,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-03,1330
txn-2711,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-20,3199
txn-2712,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-31,1389
txn-2713,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-22,206
txn-2714,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-20,763
txn-2715,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-16,339
txn-2716,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-09,1389
txn-2717,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-16,2669
txn-2718,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-12,4080
txn-2719,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-23,2272
txn-2720,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2023-12-26,3555
txn-2721,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-27,4541
txn-2722,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2023-12-27,4474
txn-2723,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-25,4225
txn-2724,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-02,2417
txn-2725,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-10,3160
txn-2726,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-23,4710
txn-2727,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-16,1105
txn-2728,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-28,4963
txn-2729,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2023-12-23,1996
txn-2730,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-20,3824
txn-2731,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-17,1226
txn-2732,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-22,4695
txn-2733,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-28,1139
txn-2734,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-11,2773
txn-2735,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-16,4819
txn-2736,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-09,2914
txn-2737,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-17,877
txn-2738,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-11,1599
txn-2739,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-13,2360
txn-2740,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-12,1799
txn-2741,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-20,2523
txn-2742,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-20,4518
txn-2743,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-06,145
txn-2744,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-01,3666
txn-2745,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-18,3020
txn-2746,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-04,1486
txn-2747,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-13,1719
txn-2748,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-09,3719
txn-2749,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-30,3244
txn-2750,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-25,1176
txn-2751,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-04,4951
txn-2752,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-18,1861
txn-2753,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-21,3423
txn-2754,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2023-12-31,3075
txn-2755,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-03,1305
txn-2756,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-07,327
txn-2757,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-04,104
txn-2758,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-13,3955
txn-2759,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-20,4184
txn-2760,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-24,1693
txn-2761,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-23,4542
txn-2762,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-19,4516
txn-2763,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-09,224
txn-2764,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-08,3347
txn-2765,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-17,3555
txn-2766,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-02,2436
txn-2767,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-03,3389
txn-2768,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-18,327
txn-2769,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-18,3948
txn-2770,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-07,3705
txn-2771,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-06,3338
txn-2772,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-18,1867
txn-2773,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-18,1611
txn-2774,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-22,4270
txn-2775,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-08,2764
txn-2776,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-28,316
txn-2777,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-18,2464
txn-2778,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-13,2143
txn-2779,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-18,2734
txn-2780,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-22,1265
txn-2781,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-13,2993
txn-2782,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-18,2209
txn-2783,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-13,4051
txn-2784,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2023-12-30,3819
txn-2785,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-24,4649
txn-2786,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-10,2850
txn-2787,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2023-12-26,3535
txn-2788,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-25,3264
txn-2789,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-17,4999
txn-2790,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-12,414
txn-2791,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-16,4941
txn-2792,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-03,369
txn-2793,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-05,4816
txn-2794,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-22,2271
txn-2795,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-03-08,1949
txn-2796,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-07,448
txn-2797,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-25,3665
txn-2798,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-04,3187
txn-2799,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-02-10,656
txn-2800,d9b77c42-17af-5275-bb57-08bb8d7e6ebf,2024-01-30,3646
txn-2801,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-13,2057
txn-2802,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-15,3714
txn-2803,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-02-01,1764
txn-2804,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-04,1497
txn-2805,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-03-08,2040
txn-2806,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-24,3137
txn-2807,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-15,216
txn-2808,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-06,1523
txn-2809,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2023-12-22,3301
txn-2810,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-25,1014
txn-2811,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-12,229
txn-2812,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-22,3190
txn-2813,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-03-11,1835
txn-2814,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-03-19,3841
txn-2815,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-02-28,827
txn-2816,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-03-19,3397
txn-2817,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-19,1569
txn-2818,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2023-12-29,126
txn-2819,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-03,3707
txn-2820,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-02-17,2010
txn-2821,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-03-11,2147
txn-2822,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2023-12-25,4558
txn-2823,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-03-11,1474
txn-2824,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-03-14,2391
txn-2825,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-12,4351
txn-2826,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2023-12-26,1282
txn-2827,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-02-24,3544
txn-2828,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-02-15,122
txn-2829,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-02-07,4449
txn-2830,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-09,2500
txn-2831,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-25,913
txn-2832,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-02-28,2767
txn-2833,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-03-03,1958
txn-2834,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2023-12-23,4074
txn-2835,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-10,2298
txn-2836,e89dfdea-11cd-5e99-8f57-ab3ecfd3899f,2024-01-27,2706
